learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,reg_alpha,reg_lambda,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.3,10,5,300,20,1.0,0.0,0.576928986166232,0.5653444435829742,0.5234700820462003,0.5992092889186516,0.5218472423184043,0.5573600086064924,0.03394017545243134
0.3,10,5,300,20,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,300,20,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,300,20,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,300,30,0.0,0.0,0.6021206123616903,0.5457335393525031,0.5294516405798885,0.6173463297943543,0.5412499365538188,0.5671804117284511,0.03966501924101059
0.3,10,5,300,30,0.0,0.1,0.592036542585478,0.5675913888247492,0.5282092321117462,0.6046688511023937,0.5441726583233216,0.5673357345895378,0.03190363678940825
0.3,10,5,300,30,0.0,0.5,0.5903525074874878,0.5381082863141332,0.5495255816170438,0.6093306047993303,0.5394958799783534,0.5653625720392698,0.032482213951219516
0.3,10,5,300,30,0.0,1.0,0.5791814442696724,0.5311647579500401,0.5373211038476206,0.5910755249167934,0.5183053986639694,0.551409645929619,0.031815438206918366
0.3,10,5,300,30,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,300,30,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,300,30,0.1,0.5,0.5803280596616031,0.5600669770697766,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447196,0.03722327678433944
0.3,10,5,300,30,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,300,30,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,300,30,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,300,30,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,300,30,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,300,30,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,300,30,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,300,30,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,300,30,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,300,40,0.0,0.0,0.6021206123616903,0.5457335393525031,0.5294516405798885,0.6173463297943543,0.5412499365538188,0.5671804117284511,0.03966501924101059
0.3,10,5,300,40,0.0,0.1,0.592036542585478,0.5675913888247492,0.5282092321117462,0.6046688511023937,0.5441726583233216,0.5673357345895378,0.03190363678940825
0.3,10,5,300,40,0.0,0.5,0.5903525074874878,0.5381082863141332,0.5495255816170438,0.6093306047993303,0.5394958799783534,0.5653625720392698,0.032482213951219516
0.3,10,5,300,40,0.0,1.0,0.5791814442696724,0.5311647579500401,0.5373211038476206,0.5910755249167934,0.5183053986639694,0.551409645929619,0.031815438206918366
0.3,10,5,300,40,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,300,40,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,300,40,0.1,0.5,0.5803280596616031,0.5600669770697766,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447196,0.03722327678433944
0.3,10,5,300,40,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,300,40,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,300,40,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,300,40,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,300,40,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,300,40,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,300,40,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,300,40,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,300,40,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,400,5,0.0,0.0,0.5767873411167503,0.487525683896065,0.5083278536763932,0.5735591580765872,0.5256460889673351,0.5343692251466262,0.039634930601856404
0.3,10,5,400,5,0.0,0.1,0.5621222447391347,0.4802540640896897,0.5032787112989573,0.5862907678102963,0.5279099371348445,0.5319711450145845,0.04293633617528524
0.3,10,5,400,5,0.0,0.5,0.5549802025247912,0.4779791966118903,0.5174741842059369,0.5988638055417405,0.5265291672946213,0.535165311235796,0.045022046702634794
0.3,10,5,400,5,0.0,1.0,0.5385711753206377,0.5158309374244062,0.4824103584011146,0.5884457915807018,0.503902923897276,0.5258322373248273,0.04046331077093774
0.3,10,5,400,5,0.1,0.0,0.5550122154085595,0.4828021696680663,0.4966666431745474,0.5908274477632365,0.5084515027546945,0.5267519957538209,0.04493308152670852
0.3,10,5,400,5,0.1,0.1,0.550953494341032,0.45717114608102594,0.5204185439504888,0.552813513495324,0.5141931974016372,0.5191099790539017,0.038769330061378
0.3,10,5,400,5,0.1,0.5,0.5548711137942081,0.4736057681139338,0.49348987950655265,0.5713419641471156,0.5041633881734493,0.5194944227470518,0.04170348706331055
0.3,10,5,400,5,0.1,1.0,0.531531523479315,0.5146846031898374,0.4673322527647683,0.5851781951182277,0.5266145266509609,0.5250682202406218,0.04212670137658097
0.3,10,5,400,5,0.5,0.0,0.5583073160714024,0.5092354616106874,0.5060297130477445,0.6080643263890964,0.4906779460673761,0.5344629526372614,0.0483417989505778
0.3,10,5,400,5,0.5,0.1,0.5382978820855243,0.4936917170030706,0.5059618649300657,0.6096770900967542,0.5031815364110818,0.5301620181052994,0.04751977384509258
0.3,10,5,400,5,0.5,0.5,0.5347327488591377,0.5150803099523535,0.4671368478612187,0.5579225865599521,0.49731191821985365,0.5144368822905031,0.0347631281898305
0.3,10,5,400,5,0.5,1.0,0.5379159907922738,0.5187612682592276,0.4855179960922826,0.5706773002828379,0.4784781709143201,0.5182701452681884,0.03804213073520514
0.3,10,5,400,5,1.0,0.0,0.5512493149825044,0.5106912184391825,0.4867699090780281,0.5827906656417824,0.5118495095596323,0.5286701235402258,0.038081015673324836
0.3,10,5,400,5,1.0,0.1,0.5434569848333586,0.5047750887091258,0.4901540630636525,0.5814762557478668,0.5102334399724627,0.5260191664652933,0.03662776236599736
0.3,10,5,400,5,1.0,0.5,0.5460390220084643,0.5180426316794502,0.5024069652429819,0.5533006224403209,0.5202326874323129,0.528004385760706,0.02109509108290492
0.3,10,5,400,5,1.0,1.0,0.5777372900568581,0.5072355947241749,0.5044513773826439,0.5839642549024984,0.5158670608582119,0.5378511155848773,0.039539473388976995
0.3,10,5,400,10,0.0,0.0,0.5573630321767357,0.5150955204120702,0.5369528718065639,0.5820794812393408,0.5158616953766166,0.5414705202022654,0.02860734749710351
0.3,10,5,400,10,0.0,0.1,0.5571408757366236,0.5322336344070053,0.5199110071709986,0.5740779881143788,0.4935513209563456,0.5353829652770703,0.031503562096557323
0.3,10,5,400,10,0.0,0.5,0.5557726962907886,0.5200845507865681,0.5225053374017118,0.5791688996301637,0.532298115674173,0.5419659199566811,0.02512799135977676
0.3,10,5,400,10,0.0,1.0,0.5531103838797022,0.514999128134694,0.5073425280534714,0.5594874381120125,0.5320381650428355,0.5333955286445431,0.022850011400797513
0.3,10,5,400,10,0.1,0.0,0.5803346284629798,0.5391959452335278,0.5333232047622372,0.5672308523133247,0.5390239658853397,0.5518217193314818,0.020711199099174245
0.3,10,5,400,10,0.1,0.1,0.5364139215075099,0.5267243211828629,0.5266883767340772,0.5576978653452264,0.5396224503310836,0.537429387020152,0.012714358488077435
0.3,10,5,400,10,0.1,0.5,0.5661119239560415,0.5203927638067944,0.5170023815344533,0.5546668294045194,0.535900785269374,0.5388149367942365,0.021331105873171934
0.3,10,5,400,10,0.1,1.0,0.5489428231298957,0.5188803537944496,0.5083500112618187,0.5728859178606964,0.5437646061197977,0.5385647424333316,0.025559202647341708
0.3,10,5,400,10,0.5,0.0,0.5835857777421599,0.5304924148372344,0.5379949354967686,0.5789382787471262,0.5161556704419399,0.5494334154530458,0.030141041160649154
0.3,10,5,400,10,0.5,0.1,0.5866120171302135,0.5197420705265566,0.519189463831616,0.5786376326635325,0.501875958044716,0.541211428439327,0.038584691594096686
0.3,10,5,400,10,0.5,0.5,0.5594154098193911,0.5377197016367898,0.49533663492730623,0.5808073562182559,0.5190436660048894,0.5384645537213265,0.03342751246489065
0.3,10,5,400,10,0.5,1.0,0.5482308450981523,0.5313910256447143,0.4862890900370275,0.5676387184197444,0.5238697203075439,0.5314838799014365,0.030365219704076234
0.3,10,5,400,10,1.0,0.0,0.5537256561360189,0.5255700454603988,0.5214214005042722,0.5990556893509844,0.5444974125962727,0.5488540408095893,0.031054840826727652
0.3,10,5,400,10,1.0,0.1,0.5613218242353273,0.5265294356163094,0.5121983763522635,0.5903451005391167,0.5338903712326826,0.5448570215951399,0.031076558645857375
0.3,10,5,400,10,1.0,0.5,0.5413257527252413,0.5319363115186081,0.541489900955823,0.5840787429858614,0.530505473829257,0.5458672364029582,0.02196565382848381
0.3,10,5,400,10,1.0,1.0,0.5552126728558989,0.5252983977558083,0.526327614198228,0.5666813718939494,0.5319685039808393,0.5410977121369448,0.018740813297790527
0.3,10,5,400,20,0.0,0.0,0.5782671846828287,0.5568993798807078,0.526594180691247,0.5841028609654841,0.5329763554636028,0.5557679923367741,0.025888841570707553
0.3,10,5,400,20,0.0,0.1,0.5857946263478441,0.5497042361576937,0.5348956105499211,0.5871791339653312,0.548924089946635,0.561299539393485,0.023740961251717572
0.3,10,5,400,20,0.0,0.5,0.566659010041285,0.548283588247885,0.5449803530438553,0.6071648912435117,0.53173293711706,0.5597641559387194,0.029285159260692188
0.3,10,5,400,20,0.0,1.0,0.584872749067219,0.5272191700551166,0.5280318096679495,0.5900635203266215,0.5237983837649409,0.5507971265763695,0.033563780803662686
0.3,10,5,400,20,0.1,0.0,0.6075295737967892,0.5751834807934051,0.5367349531549571,0.6183317690010746,0.5517907528161233,0.5779141059124698,0.03498668296621924
0.3,10,5,400,20,0.1,0.1,0.5726246874586864,0.5679843798458327,0.5257468200259632,0.6022787004785453,0.515828460178915,0.5568926095975886,0.03566071880249
0.3,10,5,400,20,0.1,0.5,0.5972445970158686,0.5645155552020578,0.5449696850715224,0.6207819828339869,0.5234215868054032,0.5701866813857678,0.03920155600641539
0.3,10,5,400,20,0.1,1.0,0.5826813172030225,0.5407514556118862,0.51316864787385,0.6104397130924142,0.5233987406753553,0.5540879748913057,0.041192173982610325
0.3,10,5,400,20,0.5,0.0,0.5735359070129553,0.5414349914452647,0.5301805984952712,0.6005333879082325,0.529149293875959,0.5549668357475366,0.031165425230176146
0.3,10,5,400,20,0.5,0.1,0.5894819070687333,0.5573098093378104,0.5235593855849172,0.5987017162005993,0.5388467755833224,0.5615799187550765,0.03216029917805469
0.3,10,5,400,20,0.5,0.5,0.5656155035856085,0.5510683004725698,0.5200778031360844,0.5917593424782189,0.529023851158456,0.5515089601661876,0.028778376360623834
0.3,10,5,400,20,0.5,1.0,0.5976172672494716,0.5505260447864566,0.5076792328109855,0.5803484775223561,0.5652819949784991,0.5602906034695538,0.03421920169474147
0.3,10,5,400,20,1.0,0.0,0.576928986166232,0.5653444435829742,0.5234700820462003,0.5992092889186516,0.5218472423184043,0.5573600086064924,0.03394017545243134
0.3,10,5,400,20,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,400,20,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,400,20,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,400,30,0.0,0.0,0.6021202389487902,0.5457335720484509,0.5294516126875195,0.6173463276298762,0.5412499361880081,0.567180337500529,0.03966493859655086
0.3,10,5,400,30,0.0,0.1,0.5920364374404576,0.5675914409797758,0.5282092015344992,0.6046688366753888,0.5441726626537091,0.5673357158567661,0.031903620910680615
0.3,10,5,400,30,0.0,0.5,0.5903521489640942,0.5381083568483264,0.5495255691823124,0.6093306042232295,0.539495878316398,0.5653625115068721,0.03248213185087877
0.3,10,5,400,30,0.0,1.0,0.5791811146886223,0.5311646121475666,0.5373211192288521,0.5910754703980514,0.5183053976026281,0.551409542813144,0.03181537105892909
0.3,10,5,400,30,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,400,30,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,400,30,0.1,0.5,0.5803280596616031,0.5600669770697766,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447196,0.03722327678433944
0.3,10,5,400,30,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,400,30,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,400,30,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,400,30,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,400,30,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,400,30,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,400,30,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,400,30,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,400,30,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,400,40,0.0,0.0,0.6021202389487902,0.5457335720484509,0.5294516126875195,0.6173463276298762,0.5412499361880081,0.567180337500529,0.03966493859655086
0.3,10,5,400,40,0.0,0.1,0.5920364374404576,0.5675914409797758,0.5282092015344992,0.6046688366753888,0.5441726626537091,0.5673357158567661,0.031903620910680615
0.3,10,5,400,40,0.0,0.5,0.5903521489640942,0.5381083568483264,0.5495255691823124,0.6093306042232295,0.539495878316398,0.5653625115068721,0.03248213185087877
0.3,10,5,400,40,0.0,1.0,0.5791811146886223,0.5311646121475666,0.5373211192288521,0.5910754703980514,0.5183053976026281,0.551409542813144,0.03181537105892909
0.3,10,5,400,40,0.1,0.0,0.6156766651663796,0.5619866053082303,0.5405911223765688,0.6131475728161685,0.5471875522394511,0.5757179035813597,0.036173550503797995
0.3,10,5,400,40,0.1,0.1,0.5753895128881622,0.5716212048972313,0.5394549048230312,0.6131797853437734,0.5364365542381568,0.567216392438071,0.03129270838513722
0.3,10,5,400,40,0.1,0.5,0.5803280596616031,0.5600669770697766,0.5355061346655492,0.6098710147177209,0.5148108941089482,0.5601166160447196,0.03722327678433944
0.3,10,5,400,40,0.1,1.0,0.571264181096222,0.5368285324903387,0.5279346750239777,0.5907456920697546,0.5164312605690875,0.548640868249876,0.0311864033434494
0.3,10,5,400,40,0.5,0.0,0.5715794166488277,0.5427740263270475,0.5287934658195071,0.6005333879082325,0.528262530696213,0.5543885654799656,0.03121476549940578
0.3,10,5,400,40,0.5,0.1,0.5938141848123114,0.5591530000925241,0.5306630369540302,0.5973173815783824,0.5407324925122686,0.5643360191899033,0.03030920819118072
0.3,10,5,400,40,0.5,0.5,0.565517332324561,0.5538657800589085,0.523040088305058,0.5896794870201414,0.5249662195179592,0.5514137814453257,0.02816791908387374
0.3,10,5,400,40,0.5,1.0,0.5935677278273629,0.5505260447864566,0.5136315175129331,0.5802971760073319,0.5652819949784991,0.5606608922225167,0.030839403687531595
0.3,10,5,400,40,1.0,0.0,0.576928986166232,0.5653444435829742,0.5252435707904458,0.5992092889186516,0.5218472423184043,0.5577147063553416,0.033503923062203074
0.3,10,5,400,40,1.0,0.1,0.5840330702838679,0.5479925510595787,0.522079117350136,0.6003384164228472,0.5269693492043236,0.5562825008641507,0.034673020385577395
0.3,10,5,400,40,1.0,0.5,0.5815467334182803,0.5590397124167953,0.5473033985240829,0.5721059617267193,0.5395788763662157,0.5599149364904188,0.017247666386144393
0.3,10,5,400,40,1.0,1.0,0.5621777965258282,0.559539103359553,0.5251725846268904,0.5799809179884807,0.526054865581362,0.550585053616423,0.02411538535005105
0.3,10,5,500,5,0.0,0.0,0.5767873394864246,0.48752568438946786,0.5083278521360417,0.5735591587898152,0.5256460901070159,0.5343692249817531,0.039634930386481686
